@relation stats

@attribute num numeric
@attribute min numeric
@attribute max numeric
@attribute mean numeric
@attribute geommean numeric
@attribute variance numeric
@attribute class {ROOM,HALL}

@data
6,0.31098,13.849357,4.932466,2.539856,26.607965,HALL
7,0.306463,13.781897,4.252742,2.076126,23.285311,HALL
6,0.305581,13.712058,4.945244,2.639971,25.547757,HALL
6,0.302099,13.641101,4.932286,2.410871,26.454163,HALL
7,0.306215,13.569339,4.225134,2.042051,23.028608,HALL
7,0.305348,13.493996,4.210991,2.441579,20.575366,HALL
6,0.274909,13.416698,4.906933,2.179435,26.533693,HALL
7,0.306043,13.337913,4.194041,2.02007,22.773237,HALL
6,0.305882,13.262094,4.875282,2.685767,23.571659,HALL
6,0.389547,13.190208,4.85596,2.489937,24.773466,HALL
7,0.305214,13.125116,4.163632,2.102345,21.086226,HALL
7,0.258438,13.065555,4.159425,2.020794,20.602105,HALL
7,0.274018,13.01338,4.148536,2.012155,20.734653,HALL
6,0.871789,12.969705,4.819069,3.110395,21.451335,HALL
7,0.268525,12.932234,4.130412,1.975019,20.82185,HALL
7,0.248713,12.902804,4.122699,1.970802,20.493825,HALL
7,0.304341,12.873392,4.108783,2.042051,20.03973,HALL
7,0.304062,12.843998,4.097021,2.112681,19.601266,HALL
7,0.254162,12.824078,4.096741,1.928868,20.69405,HALL
4,0.303132,13.752073,7.131054,3.067079,50.900276,HALL
6,0.401054,12.811449,4.787818,2.36606,23.580005,HALL
7,0.302522,9.418135,4.102151,2.370544,12.227731,HALL
7,0.303261,12.831095,4.06286,2.126125,19.526087,HALL
6,0.302229,12.853296,4.731481,2.607114,22.307101,HALL
6,0.301896,12.882982,4.727343,2.594158,22.46822,HALL
6,0.30216,12.918297,4.722177,2.801393,20.526624,HALL
7,0.302429,12.952461,4.053469,1.949955,20.799698,HALL
6,0.223245,12.985644,4.76185,2.282063,23.9291,HALL
7,0.300483,9.773259,4.074267,2.596624,11.539511,HALL
6,0.300745,13.046905,4.707744,2.779564,20.922027,HALL
7,0.218283,13.076994,4.0484,1.839669,21.441088,HALL
6,0.375005,13.106641,4.736332,2.400668,24.051687,HALL
5,0.299085,13.120283,5.681967,2.971958,30.756168,HALL
7,0.230177,13.16234,4.03488,1.907598,20.797879,HALL
6,0.310638,13.190241,4.693653,2.534819,23.3948,HALL
4,0.297464,13.218113,7.08241,3.112072,48.636544,HALL
7,0.203852,9.938863,4.061735,2.04143,13.694049,HALL
4,0.29802,13.27121,7.012351,3.005551,49.311034,HALL
6,0.31902,13.298443,4.706288,2.316433,24.91667,HALL
6,0.192788,13.326015,4.736337,1.951664,26.025842,HALL
4,0.29647,13.351752,6.99149,2.992906,49.097034,HALL
6,0.205493,13.37914,4.678917,2.220701,25.212915,HALL
6,0.294686,13.407154,4.69359,2.383337,25.037885,HALL
4,0.294994,13.43413,6.968484,2.980064,48.865678,HALL
6,0.195964,13.462542,4.662531,2.238458,25.163187,HALL
6,0.293277,13.491913,4.676456,2.402846,24.965492,HALL
6,0.292931,13.514224,4.669682,2.41911,24.848694,HALL
6,0.644963,13.529096,4.635893,2.627176,24.626241,HALL
6,0.292572,13.538098,4.656402,2.266132,25.930411,HALL
4,0.292556,13.537568,6.906514,2.952478,48.16874,HALL
7,0.291875,13.531612,3.976488,2.20959,20.256366,HALL
6,0.290547,13.515746,4.62944,2.223811,25.955008,HALL
6,0.290836,13.493634,4.618331,2.290302,25.338733,HALL
7,0.290567,13.464546,3.950434,2.208311,20.062468,HALL
8,0.18409,13.435469,3.468386,1.622104,18.869353,HALL
7,0.29003,13.405172,3.902986,2.047195,20.531215,HALL
6,0.503388,13.375925,4.536138,2.63285,23.567628,HALL
6,0.530306,13.346688,4.528172,2.595138,23.708212,HALL
6,0.557448,13.31746,4.521429,2.547516,23.85402,HALL
7,0.178652,13.288243,3.887665,1.696546,22.663983,HALL
7,0.180557,13.259035,3.885811,1.717263,22.516637,HALL
6,0.341864,13.229837,4.520471,2.159291,25.035158,HALL
6,0.28595,13.20065,4.517443,2.115993,24.97811,HALL
6,0.285685,13.171473,4.506696,2.129963,24.723447,HALL
6,0.28542,13.142306,4.49599,2.143299,24.474845,HALL
7,0.177856,13.113149,3.864324,1.508539,22.834714,HALL
6,0.284891,13.084003,4.477822,2.037597,24.918413,HALL
7,0.284626,13.054867,3.829806,2.004261,19.177799,HALL
7,0.284362,13.025742,3.821095,1.957992,19.780868,HALL
7,0.284099,12.996628,3.811973,1.967002,19.625542,HALL
8,0.175226,12.967524,3.343618,1.451992,18.342052,HALL
6,0.816177,12.938431,4.418423,2.734561,21.6482,HALL
6,0.813721,12.908577,4.375113,2.624513,21.986113,HALL
6,0.707498,12.879309,4.368421,2.581019,22.023397,HALL
6,0.375152,12.850052,4.366877,2.243289,23.208182,HALL
7,0.172662,12.820805,3.758171,1.515108,21.952655,HALL
6,0.307481,12.79157,4.370894,2.054374,24.105779,HALL
6,0.279915,12.762345,4.366311,1.945443,23.926418,HALL
6,0.279654,12.733131,4.355462,1.954564,23.704885,HALL
6,0.279394,12.703929,4.344654,1.963483,23.486893,HALL
7,0.279135,12.674738,3.712136,1.984131,18.878497,HALL
7,0.278293,12.64057,3.707387,1.845604,19.074625,HALL
7,0.278884,12.602085,3.701796,1.845302,18.588461,HALL
7,0.16873,12.559457,3.710285,1.712886,19.942761,HALL
7,0.168068,12.512509,3.7001,1.742341,19.580459,HALL
7,0.277149,12.46199,3.682155,1.82555,18.282496,HALL
6,0.894759,12.409085,4.276513,2.723861,19.698222,HALL
7,0.577676,12.353275,3.665653,2.245,17.166849,HALL
7,0.276295,12.29535,3.661755,1.979201,17.429185,HALL
7,0.275494,12.239056,3.661331,1.833169,17.643735,HALL
6,0.277038,12.184174,4.255686,2.011091,21.866184,HALL
7,0.583395,12.13015,3.651513,2.186153,16.832502,HALL
7,0.25328,12.076574,3.653238,1.779041,17.435291,HALL
7,0.274277,12.02384,3.640125,1.960904,16.762219,HALL
6,0.443196,11.972198,4.268493,2.225083,20.691645,HALL
6,0.261559,11.919681,4.246822,2.156268,20.16199,HALL
7,0.245996,11.867527,3.636007,1.768005,16.916572,HALL
7,0.244898,11.818961,3.631104,1.765074,16.802323,HALL
6,0.464559,11.773947,4.224499,2.318919,19.534516,HALL
7,0.518802,11.731786,3.605889,2.282035,15.202935,HALL
7,0.503486,11.693273,3.598735,2.308065,14.904976,HALL
7,0.519718,11.658055,3.59387,2.250484,15.162844,HALL
6,0.462867,11.626689,4.208028,2.213847,19.516376,HALL
6,0.439089,11.598273,4.182596,2.329164,18.819982,HALL
6,0.437376,11.573179,4.17385,2.321101,18.752629,HALL
6,0.435664,11.548085,4.165107,2.31303,18.685391,HALL
6,0.433955,11.522993,4.156368,2.304951,18.618268,HALL
6,0.432247,11.497902,4.147634,2.296866,18.551259,HALL
6,0.212147,11.472812,4.153637,2.04997,19.146001,HALL
6,0.211677,11.447722,4.144773,2.046123,19.058109,HALL
6,0.211215,11.422634,4.13591,2.042287,18.970414,HALL
6,0.21076,11.397547,4.127049,2.038463,18.882916,HALL
6,0.210701,11.372461,4.117078,2.034666,18.795561,HALL
6,0.2124,11.347377,4.105436,2.032658,18.706659,HALL
7,0.350577,11.322293,3.505129,2.038537,14.694928,HALL
7,0.349181,11.29721,3.497404,2.032565,14.643489,HALL
7,0.347787,11.272129,3.489681,2.026576,14.592243,HALL
7,0.346396,11.247048,3.481958,2.02057,14.541189,HALL
7,0.345008,11.221158,3.474121,2.014526,14.488232,HALL
7,0.343623,11.196083,3.466401,2.008484,14.437575,HALL
7,0.34224,11.171009,3.45885,2.000486,14.395867,HALL
7,0.34086,11.145936,3.451333,1.992118,14.35594,HALL
7,0.339483,11.120865,3.44382,1.983726,14.316231,HALL
7,0.198984,11.095794,3.453367,1.869837,14.280016,HALL
7,0.19558,11.071543,3.471319,1.889265,14.1259,HALL
7,0.287091,11.04641,3.450938,1.974033,13.982823,HALL
7,0.286003,11.021278,3.443389,1.965918,13.943178,HALL
6,0.284919,10.996146,4.007119,2.082317,17.697033,HALL
6,0.28384,10.971017,3.998371,2.07465,17.630337,HALL
6,0.282764,10.945888,3.989628,2.06698,17.563748,HALL
6,0.281691,10.920761,3.98089,2.05931,17.497265,HALL
6,0.280623,10.895634,3.972159,2.051638,17.430887,HALL
6,0.279559,10.87051,3.963433,2.043966,17.364613,HALL
6,0.2785,10.845386,3.954714,2.036294,17.29844,HALL
6,0.283392,10.820263,3.944881,2.034535,17.226547,HALL
8,0.181596,10.790814,2.957285,1.587739,12.39567,HALL
7,0.246421,10.758357,3.383201,1.813791,13.715235,HALL
7,0.247913,10.72146,3.380394,1.797303,13.709541,HALL
7,0.241261,10.679673,3.365748,1.821516,13.457823,HALL
6,0.255205,10.633357,3.895916,2.149325,15.776481,HALL
7,0.245487,10.59131,3.333208,2.032534,12.174855,HALL
7,0.249582,10.55313,3.325994,2.002467,12.280127,HALL
9,0.229483,10.519255,3.431835,1.928261,10.8551,HALL
6,0.365709,10.489171,3.857134,2.232679,15.402719,HALL
6,0.361823,10.463628,3.847842,2.230694,15.300073,HALL
6,0.357954,10.438089,3.838566,2.228572,15.197867,HALL
6,0.217573,10.413956,3.871692,2.100242,15.358306,HALL
6,0.216169,10.388299,3.862567,2.099503,15.25096,HALL
6,0.214812,10.362647,3.853462,2.098723,15.144056,HALL
6,0.213503,10.337,3.844374,2.097905,15.0376,HALL
6,0.212244,10.311357,3.835306,2.097054,14.931594,HALL
6,0.211036,10.28795,3.826627,2.09625,14.831809,HALL
6,0.208773,10.236675,3.808576,2.094421,14.622025,HALL
6,0.208773,10.236675,3.808576,2.094421,14.622025,HALL
6,0.207439,10.211045,3.798476,2.092273,14.520236,HALL
6,0.206182,10.18542,3.787591,2.089576,14.420484,HALL
6,0.435766,10.159799,3.764331,2.339101,13.849064,HALL
6,0.431041,10.134184,3.755046,2.335483,13.754656,HALL
6,0.42633,10.108573,3.745771,2.331736,13.660749,HALL
6,0.421634,10.082968,3.736506,2.327863,13.567345,HALL
9,0.192935,10.057368,3.357121,2.022739,9.440103,HALL
9,0.191945,10.031772,3.351606,2.023475,9.379836,HALL
9,0.191722,10.006182,3.346182,2.025036,9.319304,HALL
9,0.19227,9.980597,3.340849,2.027432,9.258509,HALL
9,0.193581,9.955018,3.335475,2.030452,9.198048,HALL
9,0.19564,9.929443,3.330172,1.799061,10.228896,HALL
9,0.196,9.906119,3.344173,1.819539,10.114065,HALL
9,0.227689,9.88042,3.328492,1.837191,10.070131,HALL
9,0.225867,9.854726,3.321994,1.831413,10.032674,HALL
9,0.224095,9.829037,3.315501,1.825666,9.995318,HALL
9,0.222373,9.803354,3.309015,1.819954,9.958063,HALL
9,0.220701,9.777677,3.302536,1.814277,9.920908,HALL
9,0.219082,9.752005,3.296063,1.808637,9.883852,HALL
9,0.217516,9.726338,3.289597,1.803036,9.846895,HALL
9,0.216004,9.700677,3.283138,1.797474,9.810036,HALL
6,1.137565,9.681044,3.614694,2.688729,10.520637,HALL
6,1.156715,9.655382,3.605225,2.68713,10.444079,HALL
6,1.175904,9.627504,3.595393,2.68528,10.362673,HALL
6,1.195133,9.601861,3.58594,2.683389,10.287176,HALL
8,0.204197,9.576223,2.701084,1.577354,9.439341,HALL
8,0.203426,9.550591,2.694332,1.574589,9.378389,HALL
8,0.20271,9.524965,2.685114,1.568752,9.325706,HALL
7,0.377866,9.499344,3.040406,1.94276,9.970417,HALL
7,0.37714,9.47373,3.032373,1.941613,9.89908,HALL
7,0.376414,9.448121,3.024342,1.940347,9.828234,HALL
7,0.375689,9.422519,3.016315,1.938964,9.757881,HALL
7,0.374965,9.396922,3.008289,1.937468,9.68802,HALL
7,0.22979,9.371331,3.014422,1.615888,10.886234,HALL
7,0.227823,9.345747,3.006694,1.60973,10.843786,HALL
8,0.194333,6.630258,2.655647,1.640885,5.241881,HALL
8,0.212924,6.660728,2.64157,1.645306,5.282007,HALL
8,0.211646,6.691199,2.634744,1.637352,5.324209,HALL
8,0.210423,6.721669,2.627925,1.629368,5.367521,HALL
8,0.209256,6.75214,2.621113,1.621349,5.411942,HALL
8,1.123524,6.557638,3.582338,3.141818,3.296297,HALL
7,0.206347,9.185422,2.971854,1.616669,10.360345,HALL
7,0.23777,9.176359,2.951509,1.705072,10.038783,HALL
7,1.106413,6.633255,2.950155,2.452706,3.994718,HALL
6,0.716998,9.141997,3.407666,2.37464,10.207973,HALL
7,0.728645,9.116609,4.039042,3.136251,7.82004,HALL
8,0.740354,6.488342,3.549128,2.971913,3.780377,HALL
8,0.752123,6.510548,3.541855,2.967193,3.798545,HALL
8,0.763949,6.532755,3.53459,2.962264,3.817538,HALL
8,0.775828,6.554962,3.527333,2.957123,3.837358,HALL
8,0.787759,6.577169,3.520082,2.951765,3.85801,HALL
8,0.799739,6.599376,3.512838,2.946188,3.879494,HALL
8,0.811767,6.621582,3.505601,2.940386,3.901814,HALL
8,0.823839,6.643789,3.498369,2.934355,3.924971,HALL
8,0.835955,6.665996,3.491144,2.928091,3.948968,HALL
8,0.848112,6.688203,3.483925,2.921588,3.973807,HALL
7,0.860308,8.839671,3.972431,3.169586,7.130519,HALL
7,0.872543,8.814215,3.96424,3.168369,7.079685,HALL
7,0.884813,8.788765,3.956055,3.167053,7.029108,HALL
7,0.897119,8.763319,3.947484,3.165352,6.978395,HALL
7,0.909457,8.73788,3.946241,3.152579,7.070589,HALL
7,0.921828,8.712446,3.935363,3.148966,7.017297,HALL
7,0.93423,8.688767,3.92474,3.145341,6.96707,HALL
8,0.946661,6.173704,3.446397,2.957406,3.377772,HALL
8,0.959121,6.193667,3.436774,2.949637,3.388665,HALL
8,0.971607,6.213631,3.427155,2.941676,3.400362,HALL
8,0.984121,6.233595,3.432185,2.943444,3.44447,HALL
8,0.649513,6.077317,3.427457,2.829935,3.649723,HALL
8,0.350067,6.365984,3.416205,2.582406,4.557112,HALL
8,0.349015,6.47962,3.410336,2.562785,4.713279,HALL
9,0.348625,6.40193,3.033408,2.232068,4.398089,HALL
8,0.347575,6.510484,3.40659,2.54099,4.866667,HALL
8,0.582293,6.159327,3.402818,2.738435,4.029481,HALL
7,0.34582,8.506785,3.877501,2.712035,7.841469,HALL
8,0.34511,6.011086,3.407216,2.591722,4.244191,HALL
9,0.345059,6.45775,3.007713,2.170644,4.629288,HALL
9,0.252276,6.112718,3.042839,1.985835,4.973865,HALL
9,0.251714,6.205876,3.03168,2.033514,4.88181,HALL
8,0.34194,6.127515,3.383848,2.546055,4.455442,HALL
9,0.238835,6.482687,3.018884,1.860294,5.475137,HALL
9,0.250861,6.050493,3.028283,1.960404,4.968692,HALL
9,0.238611,6.385428,3.014483,1.858749,5.409453,HALL
9,0.253268,6.289332,3.026962,1.941,5.28558,HALL
9,0.252755,6.365559,3.016827,1.973941,5.226156,HALL
9,0.237178,6.018553,3.035281,1.964812,5.001935,HALL
9,0.379409,6.426625,3.020239,2.06747,5.204561,HALL
9,0.377935,6.411331,3.014684,2.045869,5.230329,HALL
9,0.409891,6.396038,3.028686,2.084358,5.265501,HALL
9,0.374026,6.380744,3.014744,2.000683,5.380742,HALL
9,0.342254,6.36545,3.027949,2.038057,5.406773,HALL
9,0.332306,6.350156,3.021955,2.028413,5.394276,HALL
9,0.331612,6.334862,3.035117,2.070456,5.375328,HALL
9,0.330919,6.319569,3.019481,2.019635,5.433535,HALL
9,0.330228,6.304275,3.030923,2.060838,5.405231,HALL
9,0.329536,6.288981,3.024065,2.05651,5.379565,HALL
9,0.328846,6.273687,3.037921,2.09014,5.362559,HALL
9,0.328157,6.258394,3.043776,2.086333,5.429099,HALL
9,0.327468,6.2431,3.03495,2.081221,5.393037,HALL
9,0.23327,6.057535,3.051795,2.062264,5.198624,HALL
9,0.325797,5.729142,3.061224,2.158597,4.850256,HALL
10,0.289344,5.78767,2.769036,1.712749,5.307671,HALL
10,0.261488,5.76677,2.781653,1.722453,5.227103,HALL
10,0.237125,5.979771,2.800187,1.74113,5.413754,HALL
10,0.217753,5.945405,2.820599,1.721276,5.429381,HALL
10,0.204989,5.92393,2.811222,1.698983,5.507386,HALL
10,0.199986,6.138927,2.827365,1.647486,5.799939,HALL
9,0.319688,6.083222,3.1454,2.200774,5.263491,HALL
9,0.319023,6.163232,3.158375,2.205669,5.311692,HALL
9,0.31836,6.246073,3.176027,2.220546,5.303766,HALL
9,0.317697,6.332014,3.189013,2.221017,5.368445,HALL
9,0.317034,6.421331,3.207815,2.234439,5.36785,HALL
9,0.316373,6.459919,3.220666,2.241523,5.357233,HALL
9,0.315713,6.48158,3.211475,2.221097,5.419304,HALL
10,0.315054,6.210425,2.89262,1.83871,5.403664,HALL
10,0.314395,5.986378,2.87813,1.884156,5.188781,HALL
10,0.313738,6.004387,2.874374,1.877088,5.181281,HALL
10,0.227717,5.900266,2.875873,1.860198,5.085215,HALL
10,0.439003,5.801428,2.879599,2.009542,4.695855,HALL
10,0.386106,5.707554,2.878459,1.996977,4.679467,HALL
10,0.338598,5.512066,2.876127,2.060058,4.337177,HALL
10,0.308487,5.497114,2.86872,2.035512,4.351077,HALL
10,0.307836,5.49404,2.859967,2.029803,4.285857,HALL
10,0.307186,5.497032,2.855879,2.025936,4.251276,HALL
10,0.306536,5.493646,2.858722,2.034827,4.159203,HALL
10,0.306447,5.497325,2.862411,2.040535,3.998517,HALL
10,0.304991,5.495453,2.860632,2.021845,4.088719,HALL
10,0.304901,5.497205,2.845933,2.007098,4.012063,HALL
10,0.304259,5.497446,2.847585,2.009233,3.942187,HALL
10,0.431745,5.313074,2.853006,2.070638,3.768377,HALL
10,0.379166,5.378988,2.85061,2.026053,3.861867,HALL
10,0.300999,5.496425,2.836774,1.946521,4.160028,HALL
10,0.348538,5.414127,2.854679,1.97276,3.936784,HALL
9,0.299489,5.496266,3.140985,2.302144,4.10808,HALL
9,0.298857,5.49631,3.143979,2.314092,4.025021,HALL
9,0.298226,5.496213,3.150611,2.294254,4.061535,HALL
9,0.297596,5.49629,3.125501,2.247279,4.059671,HALL
9,0.296967,5.486564,3.123538,2.248782,4.01016,HALL
9,0.519523,5.273952,3.111861,2.34148,3.804113,HALL
9,0.433898,5.338762,3.112061,2.261089,3.966441,HALL
9,0.353341,5.403596,3.130544,2.228972,3.984544,HALL
9,0.308569,5.468636,3.134447,2.121924,4.185152,HALL
8,0.175104,5.495225,3.006623,1.806358,4.802024,HALL
8,0.249978,5.477498,2.985907,1.874154,4.663004,HALL
7,0.29083,5.488552,3.405575,2.516447,4.075513,HALL
7,0.29021,5.495012,3.3863,2.503485,4.049883,HALL
7,0.289592,5.494975,3.343953,2.477167,3.958319,HALL
7,0.288975,5.477,3.339835,2.475169,3.934317,HALL
7,0.288359,5.485455,3.301868,2.450331,3.868386,HALL
7,0.493829,5.290948,3.265583,2.606028,3.471276,HALL
7,0.452122,5.353535,3.23078,2.550993,3.495065,HALL
7,0.415442,5.414312,3.197243,2.497748,3.522645,HALL
7,0.295463,5.475098,3.203377,2.403219,3.617037,HALL
7,0.28364,5.481144,3.168542,2.364895,3.600156,HALL
7,0.41312,5.411801,3.120668,2.427365,3.54619,HALL
6,0.282632,6.813588,3.61427,2.467999,6.227365,HALL
6,0.282236,6.7766,3.593231,2.453783,6.177374,HALL
6,0.281369,6.735063,3.566735,2.435299,6.120121,HALL
6,0.464655,6.698525,3.548569,2.619634,5.709929,HALL
7,0.279432,5.489622,3.046345,2.263522,3.54153,HALL
6,0.369808,6.636823,3.538313,2.52005,5.883484,HALL
6,0.277759,6.613015,3.508222,2.39737,5.945479,HALL
6,0.27715,6.587632,3.473048,2.365457,5.957113,HALL
6,0.375884,6.557597,3.431151,2.427059,5.91139,HALL
7,0.276144,5.47693,2.936037,2.164121,3.553781,HALL
7,0.275748,5.475628,2.922098,2.158378,3.487347,HALL
7,0.2749,5.482178,2.906272,2.139208,3.535904,HALL
7,0.273615,5.491866,2.92692,2.181627,3.293715,HALL
6,0.273429,6.359038,3.368856,2.291828,5.703498,HALL
7,0.272808,5.491738,2.923621,2.191448,3.173889,HALL
7,0.271818,5.4792,2.915949,2.179669,3.214366,HALL
6,0.375909,6.202408,3.387905,2.454516,5.169132,HALL
7,0.467059,5.28109,2.926818,2.369796,2.729108,HALL
7,0.464547,5.286561,2.925765,2.367036,2.729544,HALL
7,0.36895,5.435217,2.934806,2.307985,2.861546,HALL
8,0.511843,5.229841,2.608257,1.984651,2.992624,HALL
8,0.5629,5.170385,2.662675,2.161978,2.542052,HALL
8,0.497711,5.247369,2.637303,2.113033,2.760898,HALL
8,0.348999,5.472909,2.648427,2.051007,2.910571,HALL
8,0.4216,5.344725,2.631174,2.096283,2.645914,HALL
8,0.420803,5.343194,2.59686,2.048292,2.721178,HALL
8,0.420009,5.34127,2.570814,2.002212,2.797357,HALL
8,0.41843,5.336316,2.506277,1.894384,2.961873,HALL
8,0.417644,5.353552,2.476035,1.830312,3.07426,HALL
8,0.417644,5.353552,2.476035,1.830312,3.07426,HALL
8,0.302734,5.346182,2.420733,1.672618,3.262595,HALL
8,0.18493,5.342072,2.403356,1.582027,3.195532,HALL
8,0.18493,5.342072,2.403356,1.582027,3.195532,HALL
7,0.414527,5.337696,2.698521,2.1213,2.83845,HALL
7,0.413755,5.35228,2.683487,2.097365,2.903275,HALL
7,0.412985,5.347277,2.664322,2.069198,2.957418,HALL
7,0.411454,5.336645,2.626551,2.009224,3.074688,HALL
7,0.411454,5.336645,2.626551,2.009224,3.074688,HALL
7,0.410693,5.349763,2.598237,1.951749,3.204612,HALL
7,0.409934,5.343902,2.59663,1.949294,3.10099,HALL
7,0.409178,5.337886,2.578417,1.910876,3.166071,HALL
7,0.408426,5.350285,2.551283,1.830195,3.312988,HALL
7,0.407676,5.343961,2.533514,1.777759,3.387545,HALL
7,0.361014,5.337526,2.515883,1.716764,3.46558,HALL
6,0.405443,5.342953,2.891915,2.253792,2.977118,HALL
6,0.405443,5.342953,2.891915,2.253792,2.977118,HALL
6,0.404705,5.336274,2.883973,2.24475,2.988691,HALL
5,0.403969,5.32954,2.634734,1.981881,3.314655,HALL
5,0.403237,5.304079,2.622227,1.970921,3.303015,HALL
5,0.402507,5.278619,2.609722,1.959799,3.292508,HALL
5,0.40178,5.253158,2.597217,1.948511,3.283134,HALL
5,0.401057,5.227698,2.607751,1.976186,3.101166,HALL
5,0.400336,5.202237,2.595124,1.965663,3.086023,HALL
5,0.398904,5.151316,2.569873,1.944186,3.058917,HALL
5,0.398904,5.151316,2.569873,1.944186,3.058917,HALL
5,0.398193,5.125855,2.557249,1.933221,3.046954,HALL
5,0.397484,5.100395,2.544626,1.9221,3.03605,HALL
5,0.396779,5.074934,2.554868,1.946745,2.881955,HALL
5,0.396077,5.049474,2.542121,1.936286,2.866135,HALL
5,0.395378,5.024013,2.529374,1.92569,2.851313,HALL
5,0.394682,4.998553,2.516628,1.914952,2.837489,HALL
5,0.3933,4.947632,2.513949,1.925633,2.697386,HALL
5,0.392614,4.922171,2.501077,1.915312,2.680364,HALL
5,0.391931,4.89671,2.488206,1.904862,2.664288,HALL
5,0.390574,4.845789,2.462467,1.883556,2.634973,HALL
5,0.390574,4.845789,2.462467,1.883556,2.634973,HALL
5,0.389901,4.820329,2.472348,1.90268,2.528735,HALL
5,0.389231,4.794868,2.459349,1.892444,2.510924,HALL
5,0.375103,4.743947,2.430332,1.858701,2.491318,HALL
5,0.375103,4.743947,2.430332,1.858701,2.491318,HALL
5,0.436901,4.718486,2.413033,1.891619,2.421932,HALL
5,0.435782,4.693026,2.422714,1.909337,2.329494,HALL
5,0.434666,4.667565,2.40958,1.898643,2.311885,HALL
5,0.433555,4.642105,2.396447,1.88783,2.295133,HALL
5,0.432448,4.616644,2.383316,1.876894,2.279238,HALL
5,0.431346,4.591184,2.392931,1.892432,2.204086,HALL
5,0.430247,4.565723,2.379664,1.881864,2.185448,HALL
5,0.429153,4.540262,2.366399,1.871182,2.167634,HALL
5,0.428063,4.514802,2.353134,1.860383,2.150643,HALL
5,0.426978,4.489341,2.36268,1.874133,2.089605,HALL
5,0.425897,4.463881,2.349278,1.863653,2.070195,HALL
5,0.42482,4.43842,2.335876,1.853064,2.05158,HALL
5,0.423748,4.41296,2.322476,1.842363,2.033759,HALL
5,0.422681,4.387499,2.331949,1.854627,1.984387,HALL
5,0.421618,4.362038,2.318408,1.844204,1.964411,HALL
5,0.420559,4.336578,2.304868,1.833677,1.945204,HALL
5,0.419506,4.311117,2.291328,1.823042,1.926766,HALL
5,0.418456,4.285657,2.300726,1.834057,1.887148,HALL
5,0.416372,4.234736,2.273359,1.813174,1.847141,HALL
5,0.416372,4.234736,2.273359,1.813174,1.847141,HALL
5,0.415337,4.209275,2.282826,1.822816,1.818252,HALL
5,0.413282,4.158354,2.255165,1.802154,1.776234,HALL
5,0.413282,4.158354,2.255165,1.802154,1.776234,HALL
5,0.412262,4.132893,2.264705,1.810635,1.756514,HALL
5,0.411246,4.107433,2.250723,1.800435,1.734286,HALL
5,0.410236,4.081972,2.236743,1.790142,1.712772,HALL
5,0.40923,4.056512,2.222764,1.779753,1.69197,HALL
5,0.408229,4.031051,2.232223,1.787496,1.67801,HALL
5,0.407234,4.005591,2.218087,1.777269,1.655742,HALL
5,0.406243,3.98013,2.203953,1.766949,1.634173,HALL
5,0.405258,3.954669,2.213489,1.773816,1.627259,HALL
5,0.404278,3.929209,2.199195,1.763637,1.604332,HALL
5,0.403303,3.903748,2.208975,1.769537,1.605576,HALL
5,0.402334,3.878288,2.194517,1.759475,1.581392,HALL
5,0.401369,3.852827,2.18006,1.749328,1.557883,HALL
5,0.40041,3.827367,2.189929,1.754584,1.564579,HALL
5,0.399456,3.801906,2.175303,1.744538,1.539881,HALL
5,0.398508,3.776445,2.160677,1.734408,1.515852,HALL
5,0.396628,3.725524,2.15584,1.729058,1.50229,HALL
5,0.396628,3.725524,2.15584,1.729058,1.50229,HALL
6,0.263154,77.674821,26.954193,5.501249,1480.357795,HALL
6,0.262306,77.66542,26.951269,5.490339,1481.054499,HALL
5,0.393849,3.649143,2.136125,1.713076,1.46825,HALL
6,0.260621,77.711066,26.950827,5.458095,1482.786378,HALL
6,0.259784,77.701923,26.94785,5.44701,1483.503049,HALL
7,0.258122,77.744707,23.289736,4.437596,1332.363932,HALL
7,0.258122,77.744707,23.289736,4.437596,1332.363932,HALL
6,0.257297,77.735804,26.944028,5.403247,1485.885267,HALL
7,0.300328,77.775955,23.283473,4.493965,1334.379757,HALL
7,0.300328,77.775955,23.283473,4.493965,1334.379757,HALL
7,0.297741,77.813462,23.282369,4.469529,1335.632783,HALL
7,0.296455,77.856799,23.476313,4.895066,1327.800297,HALL
7,0.293896,77.889432,23.667538,5.134692,1321.089869,HALL
7,0.293896,77.889432,23.667538,5.134692,1321.089869,HALL
7,0.292623,77.881356,23.472188,4.857901,1329.569362,HALL
7,0.317697,77.88861,23.667358,5.179265,1322.13187,HALL
7,0.289817,77.910814,23.665724,5.104597,1322.860135,HALL
7,0.289036,77.962091,23.858769,5.272613,1316.067097,HALL
7,0.287778,77.95515,23.856128,5.261047,1316.739173,HALL
7,0.286526,77.989985,23.857023,5.24229,1317.108235,HALL
7,0.285279,77.983185,23.854338,5.230612,1317.794847,HALL
7,0.358936,78.01617,24.049923,5.523171,1311.244921,HALL
7,0.356113,78.009503,24.047326,5.508326,1311.935028,HALL
7,0.353289,78.040757,24.048012,5.485543,1312.211593,HALL
7,0.350466,78.034217,24.045371,5.470519,1312.916346,HALL
7,0.347643,78.063846,24.23895,5.565984,1307.019807,HALL
7,0.344821,78.091834,24.432413,5.639984,1301.641075,HALL
7,0.341998,78.085528,24.236686,5.526354,1307.928601,HALL
7,0.339176,78.112084,24.430077,5.59926,1302.528413,HALL
7,0.336354,78.105885,24.427379,5.583169,1303.258585,HALL
